Glia and neuronal cell	Oligodendrocyte	B cell	Pericyte	Endothelial cell	T cell	Myeloid cell
14900x5960	0.20380267164454	0.0232395244149809	0.00596400919164058	0.182623406601915	0.498833749481407	0.000391658385840685	0.0851449802796759
15280x5960	0.223911875674495	0.0244277951776917	0.010003275762222	0.189575721150963	0.427595579491788	0.00103792399165697	0.123447828751184
15660x5960	0.227497629501369	0.0231101793168952	0.0121941861689314	0.194846775335545	0.413889891878938	0.000280970814910985	0.128180366983411
16040x5960	0.225390949319345	0.025126565856964	0.00924826615937686	0.207088738038785	0.440124747457515	0.000102310210522269	0.0929184229574913
16420x5960	0.254591744378342	0.028693070571214	0.0073069010757335	0.211800090220827	0.419746411198661	2.58749470394314e-05	0.0778359076081829
16800x5960	0.303865102097705	0.0298574745266687	0.00667736570480027	0.182043162729066	0.398047822009225	3.57061014973871e-05	0.0794733668310378
17180x5960	0.290754811597468	0.0309149979647907	0.00492862915211879	0.169784482917158	0.426511211725836	3.66952994063499e-05	0.0770691713432219
17560x5960	0.26312745114016	0.0274730628157406	0.00774084591563958	0.177729836202777	0.43935344844448	5.0587292087139e-05	0.084524768189116
11480x6340	0.237823559571329	0.0210124548280375	0.00762037350278821	0.27930949052571	0.3647500666281	0.000210948249657128	0.0892731066943784
11860x6340	0.242444647323081	0.0241918495819155	0.00741882120724196	0.241839124097595	0.398587800955515	8.46453849016916e-05	0.0854331114497505
12240x6340	0.208707377496609	0.02466743332133	0.0114765493723213	0.251422280855769	0.408033057430018	7.66531586808668e-05	0.0956166483652712
12620x6340	0.201494269661339	0.0260413790875233	0.0103562492887571	0.243810358399651	0.41949128461488	9.67882146377824e-05	0.0987096707332122
13000x6340	0.206672729790854	0.0257011708244831	0.0104102559064486	0.249264330026044	0.404311667242716	0.00015057544080076	0.103489270768654
13380x6340	0.214551256677571	0.0271625253233761	0.0100681748857052	0.257730371747285	0.388211282774668	0.000193389289444767	0.102082999301951
